Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
bc7e56b8-eece-4a71-8be1-c0828ab57ef3;192.168.73.227;5353;192.168.205.110;5353;17;5/2/2020 14:38;1114;3;0;490;0;245;245;245.0;0.0;0;0;0;0;245.3586896230012;1.0014640392775558;998.538101;0.0;998.538101;998.538101;998.538101;499.2690505;706.0730624902377;998.538101;10.0;0;0;0;0;10;0;0;0;0;0;0;1.0014640392775558;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;2;490;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;0.0;0.0;0.0;0.0;Normal
f8950849-dd38-4e8f-b572-25c8ec018faf;192.168.133.40;5353;192.168.225.70;5353;17;7/2/2020 16:01;-284;2;1;261;0;197;64;130.5;66.5;0;0;0;0;7965.365594723444;124.4588374175538;8.034785;0.0;8.034785;8.034785;8.034785;4.0173925;5.681450958875954;8.034785;8.034785;0;0;0;0;10;0;0;0;0;0;0;124.4588374175538;0;64;197;130.5;66.5;4422.25;0;0;0;0;0;0;0;0;0;130.5;130.5;0;0;0;0;0;0;0;2;261;0;0;0;0;0;0;8.034785;0;8.034785;8.034785;0.0;0.0;0.0;0.0;Normal
6471fcda-e378-43ed-9ddf-4d7abb728354;192.168.101.249;5353;192.168.62.165;5353;17;5/2/2020 14:38;836;3;0;490;0;245;245;245.0;0.0;0;0;0;0;245.3586896230012;1.0014640392775558;998.538101;0.0;998.538101;998.538101;998.538101;499.2690505;706.0730624902377;998.538101;10.0;0;0;0;0;10;0;0;0;0;0;0;1.0014640392775558;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;2;490;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;0.0;0.0;0.0;0.0;Normal
b1c62f2d-11aa-467d-a7ba-5177c13bf07a;192.168.166.41;5353;192.168.158.61;5353;17;5/2/2020 14:38;915;3;0;490;0;245;245;245.0;0.0;0;0;0;0;245.3586896230012;1.0014640392775558;998.538101;0.0;998.538101;998.538101;998.538101;499.2690505;706.0730624902377;998.538101;10.0;0;0;0;0;10;0;0;0;0;0;0;1.0014640392775558;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;2;490;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;0.0;0.0;0.0;0.0;Normal
366961bd-7a51-4331-a9a1-799a49bf7218;192.168.50.6;5353;192.168.96.112;5353;17;5/2/2020 14:55;3042;4;0;735;0;245;245;245.0;0.0;0;0;0;0;163.00762513509304;0.6653372454493593;1502.9971745;713.412863405866;2007.456248;998.538101;3005.994349;1001.9981163333332;1044.3031108274376;2007.456248;10.0;0;0;0;0;10;0;0;0;0;0;0;0.6653372454493593;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;1;245;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;2007.456248;0.0;2007.456248;2007.456248;Normal
61d055ba-cc47-401e-a961-1686b64729c9;192.168.101.71;5353;192.168.13.126;5353;17;7/2/2020 16:16;2763;4;2;753;0;251;251;251.0;0.0;0;0;0;0;167.17344552945798;0.6660296634639761;1501.434628;705.3977465228263;2000.226158;1002.643098;3002.869256;1000.9564186666668;1041.1545208482871;2000.226158;10.0;0;0;0;0;10;0;0;0;0;0;0;0.6660296634639761;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;1501.434628;498.7915299999999;2000.226158;1002.643098;Normal
1e836b01-15e7-45c9-abeb-9c79ef53f1cb;192.168.67.24;5353;192.168.192.108;5353;17;5/2/2020 14:55;3003;2;1;735;0;245;245;245.0;0.0;0;0;0;0;163.00762513509304;0.6653372454493593;1502.9971745;713.412863405866;2007.456248;998.538101;3005.994349;1001.9981163333332;1044.3031108274376;2007.456248;10.0;0;0;0;0;10;0;0;0;0;0;0;0.6653372454493593;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;1;245;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;2007.456248;0.0;2007.456248;2007.456248;Normal
7269419c-9009-4130-96cc-56916a7acbc2;192.168.238.106;5353;192.168.230.95;5353;17;7/2/2020 16:01;-95;4;1;261;0;197;64;130.5;66.5;0;0;0;0;7965.365594723444;124.4588374175538;8.034785;0.0;8.034785;8.034785;8.034785;4.0173925;5.681450958875954;8.034785;8.034785;0;0;0;0;10;0;0;0;0;0;0;124.4588374175538;0;64;197;130.5;66.5;4422.25;0;0;0;0;0;0;0;0;0;130.5;130.5;0;0;0;0;0;0;0;2;261;0;0;0;0;0;0;8.034785;0;8.034785;8.034785;0.0;0.0;0.0;0.0;Normal
89c81907-f218-45d6-a96e-cad701dbcf8f;192.168.224.239;5353;192.168.59.152;5353;17;5/2/2020 14:38;875;1;1;490;0;245;245;245.0;0.0;0;0;0;0;245.3586896230012;1.0014640392775558;998.538101;0.0;998.538101;998.538101;998.538101;499.2690505;706.0730624902377;998.538101;10.0;0;0;0;0;10;0;0;0;0;0;0;1.0014640392775558;0;245;245;245.0;0.0;0.0;0;0;0;0;0;0;0;0;0;245.0;245.0;0;0;0;0;0;0;0;2;490;0;0;0;0;0;0;998.538101;0;998.538101;998.538101;0.0;0.0;0.0;0.0;Normal
39043725-f331-4a38-92d3-931d6de8162f;192.168.199.42;5353;192.168.232.101;5353;17;7/2/2020 14:27;6909;6;2;1004;0;251;251;251.0;0.0;0;0;0;0;107.54905294487094;0.4284822826488882;2333.818784333333;1552.5186434770822;3998.587097;1002.643098;7001.456353;1750.36408825;1749.1282037441997;3998.587097;10.0;0;0;0;0;10;0;0;0;0;0;0;0.4284822826488882;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;2333.818784333333;1245.6278581620345;3998.587097;1002.643098;Normal
36e28602-ae15-413d-b878-489d99dbcbff;192.168.244.25;5353;192.168.87.210;5353;17;7/2/2020 16:16;2721;2;2;753;0;251;251;251.0;0.0;0;0;0;0;167.17344552945798;0.6660296634639761;1501.434628;705.3977465228263;2000.226158;1002.643098;3002.869256;1000.9564186666668;1041.1545208482871;2000.226158;10.0;0;0;0;0;10;0;0;0;0;0;0;0.6660296634639761;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;1501.434628;498.7915299999999;2000.226158;1002.643098;Normal
04deb457-1821-4795-8769-f0aba88d336d;192.168.162.246;5353;192.168.205.122;5353;17;7/2/2020 14:27;7229;6;1;1004;0;251;251;251.0;0.0;0;0;0;0;107.54905294487094;0.4284822826488882;2333.818784333333;1552.5186434770822;3998.587097;1002.643098;7001.456353;1750.36408825;1749.1282037441997;3998.587097;10.0;0;0;0;0;10;0;0;0;0;0;0;0.4284822826488882;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;2333.818784333333;1245.6278581620345;3998.587097;1002.643098;Normal
5c69b370-bbc5-4abb-895d-2826eedf9def;192.168.55.28;5353;192.168.157.114;5353;17;7/2/2020 14:27;6744;5;0;1004;0;251;251;251.0;0.0;0;0;0;0;107.54905294487094;0.4284822826488882;2333.818784333333;1552.5186434770822;3998.587097;1002.643098;7001.456353;1750.36408825;1749.1282037441997;3998.587097;10.0;0;0;0;0;10;0;0;0;0;0;0;0.4284822826488882;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;2333.818784333333;1245.6278581620345;3998.587097;1002.643098;Normal
8c379f65-0ab1-42ec-8d9d-155ee245c9f9;192.168.176.122;5353;192.168.44.191;5353;17;7/2/2020 16:01;270;2;0;261;0;197;64;130.5;66.5;0;0;0;0;7965.365594723444;124.4588374175538;8.034785;0.0;8.034785;8.034785;8.034785;4.0173925;5.681450958875954;8.034785;8.034785;0;0;0;0;10;0;0;0;0;0;0;124.4588374175538;0;64;197;130.5;66.5;4422.25;0;0;0;0;0;0;0;0;0;130.5;130.5;0;0;0;0;0;0;0;2;261;0;0;0;0;0;0;8.034785;0;8.034785;8.034785;0.0;0.0;0.0;0.0;Normal
a93fa896-c257-45f6-9b26-ca9fb70b309c;192.168.48.79;5353;192.168.147.105;5353;17;7/2/2020 14:27;7082;3;0;1004;0;251;251;251.0;0.0;0;0;0;0;107.54905294487094;0.4284822826488882;2333.818784333333;1552.5186434770822;3998.587097;1002.643098;7001.456353;1750.36408825;1749.1282037441997;3998.587097;10.0;0;0;0;0;10;0;0;0;0;0;0;0.4284822826488882;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;2333.818784333333;1245.6278581620345;3998.587097;1002.643098;Normal
26f0a81c-f9a6-4f71-afe1-453742a9a1a9;192.168.176.164;5353;192.168.255.4;5353;17;7/2/2020 16:01;75;3;1;261;0;197;64;130.5;66.5;0;0;0;0;7965.365594723444;124.4588374175538;8.034785;0.0;8.034785;8.034785;8.034785;4.0173925;5.681450958875954;8.034785;8.034785;0;0;0;0;10;0;0;0;0;0;0;124.4588374175538;0;64;197;130.5;66.5;4422.25;0;0;0;0;0;0;0;0;0;130.5;130.5;0;0;0;0;0;0;0;2;261;0;0;0;0;0;0;8.034785;0;8.034785;8.034785;0.0;0.0;0.0;0.0;Normal
ce443743-609a-43e2-b54a-71404060a6a0;192.168.235.121;5353;192.168.240.107;5353;17;5/2/2020 13:22;1288;3;2;502;0;251;251;251.0;0.0;0;0;0;0;250.3383312573304;0.9973638695511172;1002.643098;0.0;1002.643098;1002.643098;1002.643098;501.321549;708.9757337056882;1002.643098;10.0;0;0;0;0;10;0;0;0;0;0;0;0.9973638695511172;0;251;251;251.0;0.0;0.0;0;0;0;0;0;0;0;0;0;251.0;251.0;0;0;0;0;0;0;0;1;251;0;0;0;0;0;0;0.0;0;0.0;0.0;1002.643098;0.0;1002.643098;1002.643098;Normal
